,ID,Title,ImageURL,Genres,emotion_label_1,emotion_label_2
8842,23019,Chinaman,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pKPjpEx4y61KhuF3ZE88fcxPDNs.jpg,"Comedy, Drama, Romance",neutral,sadness
8843,21600,I Wake Up Screaming,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oeGJPrFxppG4LYEGRMBTkAEU2yP.jpg,"Mystery, Crime",disgust,anger
8844,1268,Mr. Bean's Holiday,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bSSx9Sq6irWwN9NTQmoT9KE8kXn.jpg,"Family, Comedy",joy,neutral
8845,869922,Reckless Summer,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7qTbPPJCV0RM5Lpb2QIpDzpxrB4.jpg,"TV Movie, Drama",sadness,disgust
8847,615658,Awake,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uZkNbB8isWXHMDNoIbqXvmslBMC.jpg,"Drama, Science Fiction, Thriller",neutral,fear
8848,32499,The Bad and the Beautiful,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ajAXzTiPkL7JxeCRw5lQBqrKNGx.jpg,"Drama, Romance",anger,disgust
8851,27889,Rider on the Rain,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ibS8mKviuPe7PKZ1OPHigdHU0D9.jpg,"Thriller, Mystery, Crime",disgust,anger
8852,829280,Enola Holmes 2,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,"Adventure, Mystery, Crime",fear,neutral
8853,399057,The Killing of a Sacred Deer,https://image.tmdb.org/t/p/w600_and_h900_bestv2/e4DGlsc9g0h5AyoyvvAuIRnofN7.jpg,"Drama, Thriller, Mystery",fear,neutral
8854,23954,Atlantic City,https://image.tmdb.org/t/p/w600_and_h900_bestv2/t7COhy9HkznR0gcdhTNwtHmBN31.jpg,"Crime, Drama, Romance",disgust,anger
8855,1947,An Unfinished Life,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7ugLG1yF1l8HWYhmdmHHSC3kJ8b.jpg,Drama,sadness,neutral
8856,1656,The Legend of Zorro,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4ZSuSuWco0aCyKv8xD8X8VSaFs4.jpg,"Action, Adventure, Western",sadness,anger
8857,24748,Hud,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A168bF52vmAIGkC2Qafj7M2EmaE.jpg,"Drama, Western",anger,disgust
8858,48860,I Miss Sonia Henie,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iUKcB1zh9Yezuq44VSt1cMP67I9.jpg,"Comedy, Drama",neutral,joy
8859,964819,99 Moons,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8hdVTMczTVcKEGgdL7ze5Xfor4n.jpg,Drama,neutral,anger
8860,10798,Sky Fighters,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2IMSZ2F4tfmkBIBguPWdlfpL1PV.jpg,"Action, Adventure",fear,anger
8861,18644,King Creole,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qNsoKM8yZAjXKMiDVQyr5UnzhXX.jpg,"Drama, Music, Crime",neutral,anger
8862,611748,Housefull 4,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aCJOZzWV6cpZ9p9tmfEzXq4EqN8.jpg,"Comedy, Drama, Romance",sadness,neutral
8863,553835,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,https://image.tmdb.org/t/p/w600_and_h900_bestv2/78x3RRydNXvdB8BhJAwZz42g1Q1.jpg,"Animation, Action, Adventure, Comedy, Fantasy, Romance",neutral,fear
8864,291860,Kick the Cock,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cEL0Pf5CJritkxBOFEBejW3R4wE.jpg,Comedy,neutral,disgust
8865,24801,Cow Belles,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kA15KXpFHGKSqrRaJHAf0bhjQcT.jpg,"Comedy, Family, TV Movie",anger,neutral
8866,340601,Delirium,https://image.tmdb.org/t/p/w600_and_h900_bestv2/j2jIkjrASnjtwCmCNDwh9LDWvq9.jpg,"Thriller, Horror",fear,neutral
8867,74513,Special Forces,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xpe9F3214mNrk8tnIqZvHSmIV1I.jpg,"Action, Drama, War",fear,anger
8868,19087,Ladybugs,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gC0DmdJu7rHaqYjyXeo8GLLJ2Oa.jpg,"Comedy, Family",neutral,disgust
8869,24163,As Tears Go By,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wdeByy59KEhjhmnNw54oqDwDH0c.jpg,"Drama, Crime, Romance",neutral,anger
8870,1001377,Salem,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jb04DehPpnMnsra9N4PK7VZmyAg.jpg,"Fantasy, Drama, Romance",fear,neutral
8871,215402,Giant Robo: The Day the Earth Stood Still,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9nTPGIxh05VHbY3bxfRujhgT0uy.jpg,"Drama, Action, Thriller, Science Fiction, Animation",neutral,fear
8872,13417,Kronk's New Groove,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kyMrt0RPVC8LDpdMrk1DjN6Gqdu.jpg,"Animation, Comedy, Family",anger,sadness
8873,845380,"Love, Mommy",https://image.tmdb.org/t/p/w600_and_h900_bestv2/6I4EUi2sGEqlsQcwdRL5hALRSpc.jpg,Drama,disgust,neutral
8875,645992,Three Robbers and a Lion,https://image.tmdb.org/t/p/w600_and_h900_bestv2/trEe8yRZvMvQQD61tBrCAD6sqaB.jpg,"Animation, Family",neutral,anger
8876,64348,Robotrix,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3ikwwNbk7GVorndt8lUyzaqIWpu.jpg,"Action, Comedy, Crime, Romance, Science Fiction, Thriller",disgust,anger
8877,3489,88 Minutes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oDZu8UGTLRw7jcDKmTdm7O87bnq.jpg,"Thriller, Mystery",fear,disgust
8878,39538,Contagion,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qL0IooP0bjXy0KXl9KEyPo22ll0.jpg,"Drama, Thriller, Science Fiction",fear,neutral
8879,9021,The Santa Clause 2,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2EAMkz0z1pbr9weOY1Y7buy2AxV.jpg,"Fantasy, Comedy, Family",anger,neutral
8880,347186,Haikyuu!! Movie 2: Winners and Losers,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kilrCmrOOQqM4RFLnuOAlgUfRZC.jpg,Animation,neutral,anger
8881,70967,Last Known Address,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bHEwhNTGx6Oc4gL0NepSj4IUkEy.jpg,"Thriller, Crime",anger,disgust
8883,73937,The Big Year,https://image.tmdb.org/t/p/w600_and_h900_bestv2/q6Pr8fWKh664seri2MaQeIJ6eSI.jpg,Comedy,surprise,neutral
8884,60575,Prowl,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9odMCaQynGfpvclF4PU4sLuzGgs.jpg,"Horror, Thriller",fear,neutral
8886,653851,Devotion,https://image.tmdb.org/t/p/w600_and_h900_bestv2/26yQPXymbWeCLKwcmyL8dRjAzth.jpg,"War, Drama, Action",fear,neutral
8887,570,Fat Girl,https://image.tmdb.org/t/p/w600_and_h900_bestv2/afzbY1h7huuxlITigPfcyQSkqLs.jpg,Drama,sadness,disgust
8888,219814,The Hot Nights of Linda,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mXnT5QTUFYZar454WAdHF28Wqtk.jpg,Drama,disgust,anger
8889,602971,Made in China,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fsC6IA2t60osik36KmuNGgRDf8G.jpg,"Comedy, Drama",joy,neutral
8890,70761,Brownian Movement,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iImlVuS4iHLRx4Tl0OqvFeg1fkP.jpg,"Romance, Drama",fear,disgust
8891,37557,Shanghai Triad,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tzG1UxUSfPACREjgBrsPDRUvneH.jpg,"Drama, Crime",fear,neutral
8893,1231940,Nice Sister-in-law 6,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hrfpuqj6ZT8vVbuscamrU5C1bsM.jpg,Romance,neutral,joy
8894,333596,Woodlawn,https://image.tmdb.org/t/p/w600_and_h900_bestv2/BJ1XNBBEiqaCM4SQhHYTrWqCfn.jpg,Drama,neutral,disgust
8895,303,Notorious,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3TJtjF4UwEPVMyXBMIg72CqPS1g.jpg,"Thriller, Romance, Mystery",disgust,anger
8896,1079346,5lbs of Pressure,https://image.tmdb.org/t/p/w600_and_h900_bestv2/toEJOPYvM7Na0XwM8exg8aHq553.jpg,"Thriller, Crime, Romance",anger,disgust
8897,9557,Boat Trip,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xHFJt9nEfVIUItBfKZr7qhbgveL.jpg,Comedy,sadness,neutral
8899,480042,Escape Plan: The Extractors,https://image.tmdb.org/t/p/w600_and_h900_bestv2/r15SUgzjL8bablcdEkHk9T7TSRl.jpg,"Action, Crime, Thriller",sadness,fear
8900,795,City of Angels,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,"Romance, Drama, Fantasy",joy,sadness
8901,709717,The Maid,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6ttn2RPsJxNom7XsDg16cuH5a6O.jpg,"Horror, Thriller, Mystery, Drama",fear,sadness
8902,698410,Adventures of Rufus: The Fantastic Pet,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hF5AFDTWEqECQEvqOsFG2FQ6DJM.jpg,"Family, Adventure, Fantasy",neutral,joy
8903,30575,Sailor Moon S the Movie: Hearts in Ice,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8HLrjXHz5LhmIMiahoC3S55bSim.jpg,"Animation, Fantasy, Action, Romance, Comedy",neutral,joy
8904,9008,The Insider,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jJCyIBPfvk41uETq6K6u4upyGO8.jpg,"Drama, Thriller",fear,disgust
8905,919207,12.12: The Day,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vy14tKxsbJYdDyFl6kQuVkK2s44.jpg,"Drama, History, Thriller, War, Crime",anger,fear
8906,21538,The American Astronaut,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qeh8Rzyr7VJaZWep7Vi5MP1e5hG.jpg,"Action, Comedy, Science Fiction, Music",neutral,joy
8907,261023,Black Mass,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zfwciv4LIJkNQsfuhYGv0Nkiweg.jpg,"Drama, Crime, History",disgust,anger
8908,25508,Cat People,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zSNTDd5Q6No5BmY39Zp5BVgl8XE.jpg,"Mystery, Horror, Romance",fear,neutral
8916,210258,El día de los albañiles 2,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lpWTb3cwCIUGomKJ0sFuudCDeLi.jpg,Comedy,disgust,anger
8920,597965,The Show Must Go On: The Queen + Adam Lambert Story,https://image.tmdb.org/t/p/w600_and_h900_bestv2/b2L91hIyRSpM59ArCCJk0U02XWv.jpg,"Music, Documentary",joy,neutral
8921,9059,Tales from the Crypt: Demon Knight,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1TekTWa1htkb554KDplTXskQupo.jpg,"Horror, Comedy, Thriller",neutral,fear
8922,1214469,Ghostlight,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aqSuuJdNYmx1Gsd0J8lqfzMADfE.jpg,"Comedy, Drama",surprise,fear
8923,42329,The Valley of Gwangi,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5RP7yHpTHsLlQEP8V3gji743Sbh.jpg,"Fantasy, Science Fiction, Thriller, Western, Adventure",neutral,anger
8924,214395,The Lost Tribe,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ogyFLKwrbnGY1PiXTMj0OBbQnn6.jpg,"Adventure, Action, Crime",neutral,fear
8925,185133,Time Adventure: 5 Seconds Til Climax,https://image.tmdb.org/t/p/w600_and_h900_bestv2/utwSdhj04WSGtv0Uo4axPZtbCoN.jpg,"Comedy, Science Fiction",disgust,sadness
8926,178682,The Wizards Return: Alex vs. Alex,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iWL88DymJrzO6hYI1ykUeUohqef.jpg,"Family, Comedy, TV Movie, Fantasy",neutral,fear
8927,851,Brief Encounter,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jC9EwLJcGhYMSQAHu2LxkKN5v7O.jpg,"Drama, Romance",joy,neutral
8928,937013,The Mystic Nine: Begonia from Qingshan,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cVWYG9W7jNaElA4U7naT6o9JhdF.jpg,"Action, Mystery, Adventure",fear,anger
8929,862734,Murder Party,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9gWhCXuc2pRMKEILbJGzQBopkx3.jpg,"Comedy, Crime, Drama, Mystery",fear,anger
8930,273895,Selma,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wq4lhMc4BuOyQqe1ZGzhxLyy3Uk.jpg,"History, Drama",disgust,fear
8931,263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",https://image.tmdb.org/t/p/w600_and_h900_bestv2/te3aeAyhkfqgpa5BSTq3oNxGqQD.jpg,"Action, Adventure, Drama",neutral,joy
8932,534205,Face of Evil,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cmxq0reISn0fqtEnQJbDj0PDF9L.jpg,"Thriller, Horror",fear,neutral
8933,328425,The Gift,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kH3qLP8pn68Xq5XwvmPkCyaAU7W.jpg,"Thriller, Mystery, Drama",neutral,sadness
8934,33743,"The 5,000 Fingers of Dr. T.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/4PlQ3HtAiqJ6FYskoOEofnbXGOM.jpg,"Family, Fantasy, Music",sadness,fear
8935,10579,Dracula III: Legacy,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8oyk5bk9NiPXs6OdXnoI6RAOTq7.jpg,Horror,sadness,disgust
8936,960490,MO002 SQ エボルーション Vol.2 巨乳人妻教師 ： 沢井芽衣,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rZh24F1eDkZJ7z5ZRDYcdYPxIP4.jpg,,,
8937,363992,The Wizard of Lies,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8k4lJ4e0hvDQtKpItXmmPdw69sO.jpg,"Crime, Drama, History, Thriller, TV Movie",disgust,neutral
8938,599377,Lux Æterna,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eAomuTmsdAnYbf2dubovqhctSYR.jpg,"Drama, Horror",neutral,disgust
8939,346681,Wilson,https://image.tmdb.org/t/p/w600_and_h900_bestv2/m63h5MxevYrKn3720hVgKZAx86S.jpg,"Comedy, Drama",sadness,disgust
8941,602518,Mr. Devil,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nRmPaVH1wuKWk2A66xYORVr3Y7.jpg,"Thriller, Horror, Mystery",disgust,anger
8943,1175156,The Price of Nonna's Inheritance,https://image.tmdb.org/t/p/w600_and_h900_bestv2/azv9ekvJr1Vz6gNZa6QyaIbeiHG.jpg,"Comedy, Crime",disgust,anger
8944,6520,First Knight,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xuXkCcrvUTkehVXuTGpnfySsx0Z.jpg,"Action, Adventure, Drama, Romance",fear,neutral
8947,46169,Twitches Too,https://image.tmdb.org/t/p/w600_and_h900_bestv2/70aurzbqFMuJnwhIVW2aXeyzBAp.jpg,"Drama, Family, Fantasy, TV Movie",fear,neutral
8948,327331,The Dirt,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xGY5rr8441ib0lT9mtHZn7e8Aay.jpg,"Drama, Music, History, Comedy",neutral,joy
8949,552178,Dark Waters,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bzvzaHqKBSuGIIWhinTQPHvT0zf.jpg,"Drama, Thriller",fear,neutral
8950,69526,The Assassination Bureau,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mAQ8z14i2UyAd3NrMFxbeGz6Kpj.jpg,"Comedy, Crime, Adventure",anger,disgust
8951,11949,Monty Python Live at the Hollywood Bowl,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7sQPWnIUVswWtIl35Lj3VKW3Pz0.jpg,Comedy,joy,neutral
8952,524738,May the Devil Take You,https://image.tmdb.org/t/p/w600_and_h900_bestv2/i3UqtKPPWmDX4514kWF8hluCbsk.jpg,"Horror, Thriller, Mystery",fear,disgust
8953,526019,Like a Boss,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yce0CZPWd0GGudksRJi8p4gDj1M.jpg,Comedy,neutral,disgust
8954,385103,Scoob!,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jHo2M1OiH9Re33jYtUQdfzPeUkx.jpg,"Animation, Comedy, Family, Mystery",neutral,fear
8955,958263,Believer 2,https://image.tmdb.org/t/p/w600_and_h900_bestv2/g9aDZSqH5KmsHbMurhni5d2wq6q.jpg,Thriller,neutral,anger
8956,728118,"Quo Vadis, Aida?",https://image.tmdb.org/t/p/w600_and_h900_bestv2/eQy2Tgvmx0FkK8vMMqMW4aX5UXQ.jpg,"War, Drama, History",fear,neutral
8957,186976,The Golden Dream,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yX5aln6aoLuHexlHLEcrDS2Kfwy.jpg,Drama,neutral,disgust
8958,88625,Doraemon: Nobita and the Steel Troops,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rh8di1cyuYHZz37W5iZR00Eg47I.jpg,"Animation, Adventure, Family, Fantasy, Science Fiction",anger,neutral
8959,21964,Five Fingers of Death,https://image.tmdb.org/t/p/w600_and_h900_bestv2/iAEd4aorPPLwbMNTYsQXLelHclo.jpg,"Action, Drama",anger,disgust
8960,1072176,Malbatt: Misi Bakara,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8WJAr188uDyQfbt9sxX09z4pMrf.jpg,"Action, History, Drama, War",fear,anger
8961,23719,Trapped in Paradise,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A8SyaIUq9d83ZNAwsvVo6TrOA2U.jpg,"Action, Comedy",neutral,joy
8962,16664,All About Lily Chou-Chou,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qrN3oGKlMRrw5WbWYJ8ry9pnbxZ.jpg,"Drama, Crime",sadness,neutral
8964,243940,The Lazarus Effect,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4aq0TOLvITU3iWRUfxlRc83lMz1.jpg,"Horror, Science Fiction, Thriller",disgust,sadness
8965,52077,Nothing to Declare,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vqJmmfVavVX9F9De3LQLDlGPc6D.jpg,Comedy,disgust,anger
8966,26946,Attack of the Crab Monsters,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4CUoS7PmzkFuTDtPHZ68mCobmBq.jpg,"Science Fiction, Horror",neutral,anger
8967,42452,The House of Seven Corpses,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mdZg9zbVNDR9RCyH8pQkOp7K4Nb.jpg,Horror,disgust,anger
8968,19933,The Brave Little Toaster,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ux31YN45YAc4AyovQqYwoGTulvU.jpg,"Animation, Adventure, Fantasy",fear,sadness
8969,20919,The Devil's Chair,https://image.tmdb.org/t/p/w600_and_h900_bestv2/s7X4gvnyfcggt6shQSvqbLu6m4v.jpg,Horror,sadness,fear
8970,1085113,Where the Devil Roams,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tm4CuCFUmIHXO6DtMl1gg2s0Ipq.jpg,Horror,disgust,anger
8972,10484,The ComDads,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rkFslveTXi5vIIGX0Icys8Hz8Zc.jpg,Comedy,disgust,anger
8973,33142,Vivah,https://image.tmdb.org/t/p/w600_and_h900_bestv2/e5zFYX3hW1TNeFCzRw7ET2DxRPm.jpg,"Romance, Drama",sadness,fear
8974,9320,The Avengers,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1p5thyQ4pCy876HpdvFARqJ62N9.jpg,"Action, Adventure, Thriller, Science Fiction, Comedy",fear,disgust
8975,85870,My Way,https://image.tmdb.org/t/p/w600_and_h900_bestv2/upwipxKFnuasyfcdLB4M32annwG.jpg,"Drama, Music",sadness,fear
8976,1282138,Justice,https://image.tmdb.org/t/p/w600_and_h900_bestv2/g6lUEbFtotNkYrL9Rg1ZtSTl7wW.jpg,"Crime, Drama",disgust,anger
8977,23255,"Mr. Wong, Detective",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qQ3aGG51cIQJoQJPzmzSZ498qjO.jpg,"Crime, Thriller, Mystery",disgust,anger
8978,19325,Bionicle: Mask of Light,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tWH06orrlNNLhnwepGK6xXeCMJH.jpg,"Action, Adventure, Animation, Science Fiction, Fantasy, Mystery",fear,neutral
8979,2567,The Aviator,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg,Drama,joy,disgust
8982,72032,Return of Sabata,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zNV3Vot13POUWFgIR1d3oodYPOq.jpg,Western,neutral,anger
8983,604563,OSS 117: From Africa with Love,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8KZun0DjBSVJtAEb7ytNKIKO0SL.jpg,"Comedy, Adventure, Action",fear,sadness
8984,518764,Animal World,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kxc25B05Gq4CbCoWbyTFf9iF0wn.jpg,"Drama, Action, Adventure, Thriller",neutral,disgust
8985,10723,Bulletproof,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gPzTPl5PumZurZMZwIyPIkBEmay.jpg,"Comedy, Crime, Action",neutral,disgust
8986,6103,Thirteen at Dinner,https://image.tmdb.org/t/p/w600_and_h900_bestv2/klIFNF78wpVI4IAcntk3mGYJ9gs.jpg,"Crime, Mystery",anger,disgust
8987,353917,Inside Out 2,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rzICHfvXqwlx12Je5dV4DXW2uI0.jpg,"Fantasy, Science Fiction",neutral,fear
8988,718343,Adult Hazing,https://image.tmdb.org/t/p/w600_and_h900_bestv2/siFmyJNKcfIwzzdzZDAGGkIE9c.jpg,"Drama, Romance",anger,disgust
8989,21972,Like Mike,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zXTM3qAXVYAYrhfYBpmescKMoes.jpg,"Family, Comedy, Fantasy",surprise,neutral
8990,823491,Out of Darkness,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9tG77VE7bP8ve79X86ABwHzDqbb.jpg,"Horror, Thriller, Adventure",fear,neutral
8991,1356065,Vor,https://image.tmdb.org/t/p/w600_and_h900_bestv2,Animation,sadness,neutral
8992,348657,Woman at War,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9IwRoLxbYF1Vu1KxHt0aLbyeS5u.jpg,"Drama, Thriller, Comedy",fear,neutral
8993,228107,Anita B.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aJPB80TJbPJD0j4uW5kgyLozGhz.jpg,"Drama, Romance",disgust,sadness
8994,99099,Shogun's Joy of Torture,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rOOvsEnAzEATmwHkglMKheARNy3.jpg,"Horror, Drama",disgust,anger
8995,210092,If You Could See What I Hear,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kItdTZgIrelqbLA2XzxDPVoMrDD.jpg,Drama,joy,neutral
8996,1058619,Divinity,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3Ri4XxXNCUKwlZWXgoVNftF7GIY.jpg,"Fantasy, Horror, Science Fiction",fear,disgust
8997,1064356,All India Rank,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xPV6gfhmybAUg8TebT9PKlV8EkE.jpg,"Drama, Comedy",neutral,joy
8998,44656,My Little Bride,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eFE1fhmj57bidgHQCKuGcprYjjg.jpg,"Romance, Drama, Comedy",disgust,anger
8999,60302,"Cougars, Inc.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qDK4wYJyM3CGQdXbKcnXSb2wbWl.jpg,"Comedy, Drama",disgust,anger
9000,1058155,Testament,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9LApt8YBzKlQpAnHnKFpVjEpphx.jpg,"Drama, Comedy",fear,surprise
9001,332177,Vendetta,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7hfZbdtuxmbDbXZocYOVQNmUeXy.jpg,"Action, Drama",anger,disgust
9002,436,Maria Full of Grace,https://image.tmdb.org/t/p/w600_and_h900_bestv2/30CImATfvHWLXy6a3KmHXnYXB6c.jpg,"Drama, Thriller, Crime",disgust,anger
9003,244566,Life After Beth,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4ZQ8LoU9SwSxSrmc3aOtHmruk26.jpg,"Romance, Comedy, Horror",sadness,surprise
9004,1338939,And Then There Was Her,https://image.tmdb.org/t/p/w600_and_h900_bestv2/flIfs0qqvV2AIHr7OIbmj6kkUXL.jpg,,joy,neutral
9005,426285,Fullmetal Alchemist,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1KGEyeCNyZFDZVDo1H0S87Re8qT.jpg,"Fantasy, Action, Science Fiction, Adventure",fear,disgust
9006,11471,A Better Tomorrow,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3LaUyoLADXqndKaX7ZjGYrWCedt.jpg,"Action, Crime, Drama",sadness,disgust
9007,939347,Transformers: Rise of the Beasts 3,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zjDGpjRj9M9pLqVVZPpaFhG6BLx.jpg,"Action, Adventure, Science Fiction, Fantasy",joy,neutral
9008,753091,The Moon,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ujdicM6CwaG60hi6e0Mi1Ga1zuk.jpg,"Drama, Adventure, Science Fiction",neutral,joy
9009,11455,Up in Smoke,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lKXINU3ApbhFPQJ3pqgMzGPCYnH.jpg,Comedy,joy,neutral
9010,1542,Office Space,https://image.tmdb.org/t/p/w600_and_h900_bestv2/v7fBXxHZ5WQn2PGgpXhTqHgtcJk.jpg,Comedy,sadness,neutral
9012,50839,Margin Call,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pgMIdInSIGw0uSory7yEBFGrvIS.jpg,"Thriller, Drama",fear,joy
9013,426865,UFO,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jdy1GTdaAXqhsCVOpIXokifYdCh.jpg,"Science Fiction, Action, Thriller",fear,neutral
9017,11857,Orange County,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lmLcncTWV78v91tKBmI5ytjKvOc.jpg,"Comedy, Drama",sadness,anger
9019,70638,Naughty Freshmen,https://image.tmdb.org/t/p/w600_and_h900_bestv2/Ahi4CuxAMj5pJ38ZPDyFy9clu0O.jpg,"Comedy, Drama",neutral,fear
9026,25133,Transylvania 6-5000,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5Avsb4cCfGdPrd6gt94EOG4pLgr.jpg,"Comedy, Horror",fear,neutral
9027,977548,Saturn Return,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jn5bX0ArpPw9BYi0bvlO9GPdHD8.jpg,"Drama, Music",sadness,neutral
9029,570503,Tune in for Love,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7yaF5BOtPjQH8JDSSiVbzdrsWM4.jpg,"Romance, Drama",sadness,neutral
